-97.9375	26.0625	9.47	0.311867549117549	1882.57471745169	4817406.82041722
-97.4375	26.0625	9.22	0.322832334332334	2252.56770330521	4790724.02712014
-98.9375	26.5625	12.2	0.312466420834068	2136.03327415851	4770513.89106567
-98.4375	26.5625	13.81	0.300679506853655	2472.71380500814	4776308.28840119
-97.9375	26.5625	13.36	0.306013749012537	2147.72859291034	4797933.55074394
-97.4375	26.5625	11.67	0.311697598840788	1920.5089688226	4799462.22024573
-80.4375	26.5625	5.37	0.164246031746032	3967.92914796293	4951673.98527321
-99.4375	27.0625	12.93	0.295929240566944	2384.62267460055	4805734.62890162
-98.9375	27.0625	16.06	0.286000953002965	2492.87919761274	4780865.06226431
-98.4375	27.0625	16.86	0.28933012838704	2935.73202079641	4768176.97133896
-97.9375	27.0625	16.31	0.296059081634179	3216.4103263821	4802107.58444671
-97.4375	27.0625	14.39	0.28490907673338	2399.07582423054	4812721.52991214
-80.4375	27.0625	5.42	0.229493506493506	3587.48449096647	4951106.05661355
-99.4375	27.5625	16.85	0.276424481607144	2951.36598963326	4773692.8518109
-98.9375	27.5625	19.24	0.283745861459948	3281.52816785711	4789951.41979389
-98.4375	27.5625	19.94	0.278615109285432	5283.50242192248	4792285.28319606
-97.9375	27.5625	20.41	0.281212811100688	4261.13725294558	4817646.15652491
-97.4375	27.5625	17.84	0.275174506056603	3567.27236749059	4823653.56697533
-80.9375	27.5625	5.6	0.245463203463203	2976.66930112365	4963321.83625115
-80.4375	27.5625	5.87	0.210829170829171	3881.8118054901	4956013.94782742
-99.9375	28.0625	16.94	0.258049264256331	3100.28692076153	4761775.35874203
-99.4375	28.0625	20.72	0.265882679972475	4249.81384007553	4812740.67851662
-98.9375	28.0625	22.5	0.265483814458575	4698.42770648535	4808269.72001211
-98.4375	28.0625	23.76	0.265329829348479	4465.02823621599	4819555.2686437
-97.9375	28.0625	23.76	0.267581287499403	4133.35235428321	4828138.51567078
-97.4375	28.0625	21.39	0.271040093957189	4380.94435097271	4805522.25292219
-96.9375	28.0625	19.37	0.26284069730528	3863.67671511937	4793518.86261812
-80.9375	28.0625	6.62	0.226156288156288	4117.75390466567	4971544.80584222
-99.9375	28.5625	21.56	0.263904116007161	4702.70814384033	4809172.46226377
-99.4375	28.5625	24.08	0.264442483749016	4644.27933708114	4780764.01291184
-98.9375	28.5625	25.76	0.268839072602845	5770.86788739829	4798902.10102045
-98.4375	28.5625	27.21	0.263030783624772	5437.66768950333	4809847.74563517
-97.9375	28.5625	26.86	0.262135713307796	6154.38213259045	4824370.27479882
-97.4375	28.5625	25.74	0.263856501761307	6554.77291669921	4842102.64823036
-96.9375	28.5625	23.92	0.269715824574793	5412.18363635296	4826739.26114722
-96.4375	28.5625	21.52	0.265957547927036	4865.43489744981	4809697.35326048
-95.9375	28.5625	18.58	0.268270626217981	4014.00891635328	4811214.18472924
-80.9375	28.5625	7.3	0.242132978132978	3232.14472766482	4988360.95828468
-103.4375	29.0625	12.58	0.327061260720703	1386.13432396734	4818885.17855098
-100.4375	29.0625	23.31	0.257549727123512	3501.41399154742	4816344.78636895
-99.9375	29.0625	25.77	0.264998382451897	4378.96772769999	4823056.21529487
-99.4375	29.0625	27.11	0.26809300912329	5621.36207214873	4792833.42542222
-98.9375	29.0625	29.71	0.265278348942355	5790.8002108302	4838135.35921274
-98.4375	29.0625	31	0.259382853235375	5959.13387463811	4801047.26445871
-97.9375	29.0625	30.71	0.264947612499686	5709.78872704111	4826201.03264813
-97.4375	29.0625	29.44	0.265750355796746	6005.53241971064	4814598.32171569
-96.9375	29.0625	28.4	0.262641690452033	5316.12755244938	4816284.80877486
-96.4375	29.0625	26.54	0.271391109804268	4418.14636243296	4809646.73585635
-95.9375	29.0625	24.37	0.268209133771643	4359.17946854865	4819748.33190703
